cik,ticker,ipo_date,permno,crsp_ticker,siccd,crsp_start,crsp_end,matched
1820721,ARRY,2020-10-15,19851.0,ARRY,3429.0,2024-12-31,2025-12-31,True
1815846,MNSO,2020-10-15,19912.0,MNSO,5331.0,2024-12-31,2025-12-31,True
2097364,TMTSU,2020-10-15,,,,,,False
1799448,ALGS,2020-10-16,19944.0,ALGS,8731.0,2024-12-31,2025-12-31,True
1689548,PRAX,2020-10-16,19986.0,PRAX,5122.0,2024-12-31,2025-12-31,True
1819790,TARS,2020-10-16,19995.0,TARS,5122.0,2024-12-31,2025-12-31,True
2099656,HLXA,2020-10-20,,,,,,False
2032950,HZON.,2020-10-20,,,,,,False
1782037,YGMZ,2020-10-21,19999.0,YGMZ,4789.0,2024-12-31,2025-12-12,True
2074872,RICE,2020-10-22,,,,,,False
2055459,TEKKU,2020-10-22,,,,,,False
1822462,FHTX,2020-10-23,19962.0,FHTX,2834.0,2024-12-31,2025-12-31,True
1439725,BDSX,2020-10-28,19948.0,BDSX,8071.0,2024-12-31,2025-12-31,True
1818383,MAX,2020-10-28,19859.0,MAX,6399.0,2024-12-31,2025-12-31,True
1788882,ROOT,2020-10-28,19862.0,ROOT,8742.0,2024-12-31,2025-12-31,True
866291,ALGM,2020-10-29,19938.0,ALGM,3674.0,2024-12-31,2025-12-31,True
2082149,DSACU,2020-10-29,,,,,,False
1821806,LESL,2020-10-29,19937.0,LESL,3589.0,2024-12-31,2025-12-31,True
1593899,AVIR,2020-10-30,19939.0,AVIR,2834.0,2024-12-31,2025-12-31,True
1816007,LU,2020-10-30,19910.0,LU,6719.0,2024-12-31,2025-12-31,True
1865111,STIC.,2020-11-11,,,,,,False
1889112,DGNS,2020-11-17,,,,,,False
1750284,OLMA,2020-11-19,20058.0,OLMA,2834.0,2024-12-31,2025-12-31,True
320121,TLS,2020-11-19,20173.0,TLS,7373.0,2024-12-31,2025-12-31,True
1819580,YSG,2020-11-19,20112.0,YSG,5999.0,2024-12-31,2025-12-31,True
2044009,LSAQ,2020-11-20,,,,,,False
1823239,MRVI,2020-11-20,20059.0,MRVI,2834.0,2024-12-31,2025-12-31,True
1822479,SHC,2020-11-20,20062.0,SHC,8734.0,2024-12-31,2025-12-31,True
2074850,SVSVU,2020-11-24,,,,,,False
1813783,VMAR,2020-11-24,20180.0,VMAR,5551.0,2024-12-31,2025-12-31,True
1812923,SDHY,2020-11-25,20099.0,SDHY,7389.0,2024-12-31,2025-12-31,True
2044009,SPRQ,2020-11-25,,,,,,False
2077954,SGAMU,2020-11-30,,,,,,False
2077010,TACA.,2020-12-02,,,,,,False
1831359,SPFR.,2020-12-03,,,,,,False
2048951,LOKB.,2020-12-03,,,,,,False
1821468,YQ,2020-12-04,20337.0,YQ,8299.0,2024-12-31,2025-12-31,True
1726445,SEER,2020-12-04,20187.0,SEER,8733.0,2024-12-31,2025-12-31,True
1851959,CND.U,2020-12-08,,,,,,False
2044009,DDMXU,2020-12-08,,,,,,False
1577526,AI,2020-12-09,20193.0,AI,7372.0,2024-12-31,2025-12-31,True
1792789,DASH,2020-12-09,20189.0,DASH,5963.0,2024-12-31,2025-12-31,True
1422930,PUBM,2020-12-09,20315.0,PUBM,7371.0,2024-12-31,2025-12-31,True
1559720,ABNB,2020-12-10,20190.0,ABNB,7374.0,2024-12-31,2025-12-31,True
1695295,HYFM,2020-12-10,20194.0,HYFM,5199.0,2024-12-31,2025-12-31,True
2044009,RMGBU,2020-12-10,,,,,,False
1650648,FDMT,2020-12-11,20292.0,FDMT,8731.0,2024-12-31,2025-12-31,True
1703057,ABCL,2020-12-11,20276.0,ABCL,2836.0,2024-12-31,2025-12-31,True
1138118,CBAHU,2020-12-11,,,,,,False
1827090,CERT,2020-12-11,20195.0,CERT,7372.0,2024-12-31,2025-12-31,True
1329213,SNRHU,2020-12-11,,,,,,False
2033991,TVACU,2020-12-11,,,,,,False
1716166,VVOS,2020-12-11,20332.0,VVOS,8249.0,2024-12-31,2025-12-31,True
2050501,BLUWU,2020-12-15,,,,,,False
1776067,OCG,2020-12-15,20311.0,OCG,6799.0,2024-12-31,2025-12-31,True
1787803,WNW,2020-12-15,20334.0,WNW,5961.0,2024-12-31,2025-12-31,True
1826892,BCAB,2020-12-16,20280.0,BCAB,8069.0,2024-12-31,2025-12-31,True
2074973,CCV.U,2020-12-16,,,,,,False
2064307,WISH,2020-12-16,,,,,,False
1647639,UPST,2020-12-16,20196.0,UPST,7389.0,2024-12-31,2025-12-31,True
1866838,COOLU,2020-12-17,,,,,,False
1555279,MASS,2020-12-18,20305.0,MASS,3829.0,2024-12-31,2025-12-31,True
2091024,IIIIU,2020-12-18,,,,,,False
731012,HCARU,2020-12-22,,,,,,False
2089982,CFIVU,2020-12-23,,,,,,False
1750149,IKT,2020-12-23,20297.0,IKT,2834.0,2024-12-31,2025-12-31,True
1819704,MRM,2020-12-29,20308.0,MRM,8049.0,2024-12-31,2025-12-31,True
2096900,BENEU,2021-01-05,,,,,,False
1057352,STPCU,2021-01-06,,,,,,False
2077010,INKAU,2021-01-07,,,,,,False
1387467,OMEG,2021-01-07,,,,,,False
1789972,CGEM,2021-01-08,20420.0,CGEM,8731.0,2024-12-31,2025-12-31,True
932021,GSAQU,2021-01-08,,,,,,False
2061379,LWACU,2021-01-08,,,,,,False
1809158,KUKE,2021-01-12,20373.0,KUKE,6719.0,2024-12-31,2025-10-22,True
1697818,QLI,2021-01-12,,,,,,False
1820953,AFRM,2021-01-13,20339.0,AFRM,6153.0,2024-12-31,2025-12-31,True
1433642,HLAHU,2021-01-13,,,,,,False
1821175,MSGM,2021-01-13,20439.0,MSGM,7372.0,2024-12-31,2025-12-31,True
1826470,WOOF,2021-01-14,20341.0,WOOF,3999.0,2024-12-31,2025-12-31,True
2028735,SLCRU,2021-01-14,,,,,,False
2096900,ADERU,2021-01-15,,,,,,False
1338929,AEACU,2021-01-15,,,,,,False
1804745,DRVN,2021-01-15,20342.0,DRVN,7539.0,2024-12-31,2025-12-31,True
2099093,HCICU,2021-01-15,,,,,,False
1828016,PLTK,2021-01-15,20447.0,PLTK,6719.0,2024-12-31,2025-12-31,True
2087450,LEGOU,2021-01-20,,,,,,False
1825088,DFH,2021-01-21,20344.0,DFH,1531.0,2024-12-31,2025-12-31,True
1791725,HUDI,2021-01-22,20436.0,HUDI,3317.0,2024-12-31,2025-12-31,True
1560385,LMACU,2021-01-22,,,,,,False
1826600,MNTK,2021-01-22,20438.0,MNTK,4932.0,2024-12-31,2025-12-31,True
1825570,PAX,2021-01-22,20445.0,PAX,6282.0,2024-12-31,2025-12-31,True
1828365,RLX,2021-01-22,20389.0,RLX,2111.0,2024-12-31,2025-12-31,True
1806904,EZGO,2021-01-26,20425.0,EZGO,3751.0,2024-12-31,2025-12-31,True
1834032,CSTA.,2021-01-27,,,,,,False
1798618,PDO,2021-01-27,20385.0,PDO,6722.0,2024-12-31,2025-12-31,True
1831651,SHLS,2021-01-27,20347.0,SHLS,3674.0,2024-12-31,2025-12-31,True
1782941,TIRX,2021-01-27,20455.0,TIRX,6411.0,2024-12-31,2025-12-31,True
2080985,ITHXU,2021-01-28,,,,,,False
2015502,TLGA.,2021-01-28,,,,,,False
1826286,VINP,2021-01-28,20461.0,VINP,6719.0,2024-12-31,2025-12-31,True
1654126,ZIM,2021-01-28,20410.0,ZIM,4412.0,2024-12-31,2025-12-31,True
2016072,CFFVU,2021-01-29,,,,,,False
1786108,TRIN,2021-01-29,20456.0,TRIN,6799.0,2024-12-31,2025-12-31,True
1831359,JWSM.,2021-02-02,,,,,,False
1895262,NRACU,2021-02-02,,,,,,False
868675,TIXT,2021-02-03,20553.0,TIXT,4899.0,2024-12-31,2025-10-31,True
1770121,SANA,2021-02-04,20468.0,SANA,8742.0,2024-12-31,2025-12-31,True
1829802,SNSE,2021-02-04,20630.0,SNSE,2834.0,2024-12-31,2025-12-31,True
2044009,ATMRU,2021-02-05,,,,,,False
2077954,ARKIU,2021-02-05,,,,,,False
1641281,BOLT,2021-02-05,20578.0,BOLT,5122.0,2024-12-31,2025-12-31,True
1780785,CNEY,2021-02-05,20584.0,CNEY,2869.0,2024-12-31,2025-12-31,True
1828253,EVAX,2021-02-05,20593.0,EVAX,8731.0,2024-12-31,2025-12-31,True
2025401,FWAA,2021-02-05,,,,,,False
1671927,IMCR,2021-02-05,20604.0,IMCR,6719.0,2024-12-31,2025-12-31,True
1830487,PHVS,2021-02-05,20615.0,PHVS,8731.0,2024-12-31,2025-12-31,True
2102155,QFTA.,2021-02-05,,,,,,False
2091024,RMGCU,2021-02-05,,,,,,False
1831363,TERN,2021-02-05,20632.0,TERN,2834.0,2024-12-31,2025-12-31,True
1817229,VOR,2021-02-05,20641.0,VOR,8731.0,2024-12-31,2025-12-31,True
1811216,BAOS,2021-02-08,20573.0,BAOS,6719.0,2024-12-31,2025-12-31,True
1818838,ADAG,2021-02-09,20564.0,ADAG,2834.0,2024-12-31,2025-12-31,True
1804583,RAAS,2021-02-09,,,,,,False
1827899,CPTK.,2021-02-09,,,,,,False
2023730,GIGGU,2021-02-09,,,,,,False
932021,SDH,2021-02-09,,,,,,False
2043699,PICC.,2021-02-09,,,,,,False
2091024,SPAQ.,2021-02-09,,,,,,False
1311370,LGACU,2021-02-10,,,,,,False
1828791,DSP,2021-02-10,20469.0,DSP,7374.0,2024-12-31,2025-12-31,True
1665988,BVS,2021-02-11,20581.0,BVS,3841.0,2024-12-31,2025-12-31,True
1830043,BMBL,2021-02-11,20471.0,BMBL,7371.0,2024-12-31,2025-12-31,True
1831631,LDI,2021-02-11,20545.0,LDI,6163.0,2024-12-31,2025-12-31,True
2074973,CCVI.,2021-02-12,,,,,,False
2074973,CVII.,2021-02-12,,,,,,False
1721484,LGVN,2021-02-12,20609.0,LGVN,2836.0,2024-12-31,2025-12-31,True
2077010,RCLFU,2021-02-12,,,,,,False
2096900,TCACU,2021-02-12,,,,,,False
2077010,ABGI,2021-02-17,,,,,,False
1554818,AUUD,2021-02-17,20572.0,AUUD,7231.0,2024-12-31,2025-12-31,True
2044009,FSRXU,2021-02-18,,,,,,False
2044009,KAIIU,2021-02-18,,,,,,False
1890361,ASPCU,2021-02-19,,,,,,False
2073928,CFVIU,2021-02-19,,,,,,False
2088805,CMIIU,2021-02-23,,,,,,False
1882198,FTAAU,2021-02-23,,,,,,False
2049662,GLBLU,2021-02-24,,,,,,False
1817159,RFMZ,2021-02-24,20550.0,RFMZ,6722.0,2024-12-31,2025-12-31,True
2084396,SRNGU,2021-02-24,,,,,,False
2077010,AUS.U,2021-02-26,,,,,,False
2044009,ASZ.U,2021-02-26,,,,,,False
2077010,FACT.,2021-02-26,,,,,,False
2044009,FSNB.,2021-02-26,,,,,,False
1402829,OHPAU,2021-03-02,,,,,,False
1568651,OSCR,2021-03-03,20646.0,OSCR,6321.0,2024-12-31,2025-12-31,True
2091024,ATAQ.,2021-03-04,,,,,,False
1834376,INNV,2021-03-04,20647.0,INNV,8082.0,2024-12-31,2025-12-31,True
2123969,KVSA,2021-03-04,,,,,,False
2073928,MBAC.,2021-03-04,,,,,,False
1834026,GROY,2021-03-09,20700.0,GROY,7389.0,2024-12-31,2025-12-31,True
1537317,ACQRU,2021-03-09,,,,,,False
2044009,PDOT.,2021-03-09,,,,,,False
2044009,CLAA.,2021-03-10,,,,,,False
1315098,RBLX,2021-03-10,20648.0,RBLX,7389.0,2024-12-31,2025-12-31,True
2044009,VAQC,2021-03-10,,,,,,False
2083910,ATSPU,2021-03-11,,,,,,False
1834584,CPNG,2021-03-11,20682.0,CPNG,5961.0,2024-12-31,2025-12-31,True
1670076,FRONU,2021-03-11,,,,,,False
1834622,HAYW,2021-03-12,20649.0,HAYW,3589.0,2024-12-31,2025-12-31,True
2044009,ROSS.,2021-03-12,,,,,,False
2044009,FZT.U,2021-03-16,,,,,,False
2077010,PLMIU,2021-03-16,,,,,,False
1840199,WALDU,2021-03-16,,,,,,False
1403870,GAMCU,2021-03-17,,,,,,False
1805594,JWEL,2021-03-17,20825.0,JWEL,6799.0,2024-12-31,2025-12-31,True
2077010,KAHC.,2021-03-17,,,,,,False
1743907,SNCY,2021-03-17,20652.0,SNCY,6719.0,2024-12-31,2025-12-31,True
1956648,TETCU,2021-03-17,,,,,,False
2087450,FMIVU,2021-03-18,,,,,,False
1819411,GANX,2021-03-18,20796.0,GANX,2834.0,2024-12-31,2025-12-31,True
2044009,GXIIU,2021-03-18,,,,,,False
2118032,RACB,2021-03-18,,,,,,False
1829118,TUYA,2021-03-18,20733.0,TUYA,7372.0,2024-12-31,2025-12-31,True
1822523,AFCG,2021-03-19,20764.0,AFCG,6531.0,2024-12-31,2025-12-31,True
1835268,CNTB,2021-03-19,20776.0,CNTB,2834.0,2024-12-31,2025-09-03,True
1835268,CNTB,2021-03-19,27253.0,CNTB,2834.0,2025-09-03,2025-12-31,True
1733257,FNCH,2021-03-19,,,,,,False
1789769,TIL,2021-03-19,20655.0,TIL,8731.0,2024-12-31,2025-12-31,True
2044009,LGV.U,2021-03-19,,,,,,False
1734750,MOVE,2021-03-23,20848.0,MOVE,7389.0,2024-12-31,2025-12-31,True
2044009,NGCAU,2021-03-23,,,,,,False
1809616,UPC,2021-03-23,20882.0,UPC,2834.0,2024-12-31,2025-12-31,True
1637873,ACVA,2021-03-24,20657.0,ACVA,7389.0,2024-12-31,2025-12-31,True
1582961,DOCN,2021-03-24,20656.0,DOCN,7371.0,2024-12-31,2025-12-31,True
2077010,DISAU,2021-03-24,,,,,,False
1828962,CRCT,2021-03-25,20658.0,CRCT,3579.0,2024-12-31,2025-12-31,True
1781397,EEIQ,2021-03-25,20786.0,EEIQ,8299.0,2024-12-31,2025-12-31,True
1831840,SEMR,2021-03-25,20727.0,SEMR,7372.0,2024-12-31,2025-12-31,True
1832466,ALHC,2021-03-26,20661.0,ALHC,6324.0,2024-12-31,2025-12-31,True
2012383,BIGZ,2021-03-26,20674.0,BIGZ,6733.0,2024-12-31,2025-12-31,True
1807120,DSGN,2021-03-26,20662.0,DSGN,2834.0,2024-12-31,2025-12-31,True
1710072,EWTX,2021-03-26,20791.0,EWTX,2834.0,2024-12-31,2025-12-31,True
1484778,TDUP,2021-03-26,20663.0,TDUP,5961.0,2024-12-31,2025-12-31,True
1835724,ZH,2021-03-26,20737.0,ZH,6719.0,2024-12-31,2025-12-31,True
1494413,TWOA,2021-03-30,,,,,,False
1651562,COUR,2021-03-31,20681.0,COUR,7371.0,2024-12-31,2025-12-31,True
1563190,COMP,2021-04-01,20916.0,COMP,7371.0,2024-12-31,2025-12-31,True
1670076,ULCC,2021-04-01,20891.0,ULCC,4512.0,2024-12-31,2025-12-31,True
1828102,KARO,2021-04-01,21069.0,KARO,6719.0,2024-12-31,2025-12-31,True
1834253,EM,2021-04-01,21041.0,EM,7371.0,2024-12-31,2025-12-31,True
1789299,UTME,2021-04-06,,,,,,False
2029769,CMLTU,2021-04-07,,,,,,False
2044009,PANA,2021-04-07,,,,,,False
2031561,ADF.U,2021-04-09,,,,,,False
932021,GLSPU,2021-04-09,,,,,,False
1858985,VECT,2021-04-09,,,,,,False
1529274,ALKT,2021-04-14,21017.0,ALKT,7379.0,2024-12-31,2025-12-31,True
1679788,COIN,2021-04-14,20892.0,COIN,6099.0,2024-12-31,2025-12-31,True
1831097,AGL,2021-04-15,20893.0,AGL,8099.0,2024-12-31,2025-12-31,True
1751008,APP,2021-04-15,20894.0,APP,7311.0,2024-12-31,2025-12-31,True
1451448,EBET,2021-04-15,,,,,,False
1758021,KRT,2021-04-15,21072.0,KRT,2752.0,2024-12-31,2025-12-31,True
1823593,TSP,2021-04-15,,,,,,False
1840439,BMEA,2021-04-16,21027.0,BMEA,2834.0,2024-12-31,2025-12-31,True
1601830,RXRX,2021-04-16,20898.0,RXRX,8731.0,2024-12-31,2025-12-31,True
1815566,IFBD,2021-04-20,21062.0,IFBD,7372.0,2024-12-31,2025-12-31,True
1819928,DV,2021-04-21,20920.0,DV,7371.0,2024-12-31,2025-12-31,True
1819974,SKYT,2021-04-21,21096.0,SKYT,3674.0,2024-12-31,2025-12-31,True
1528287,NPCE,2021-04-22,21081.0,NPCE,3841.0,2024-12-31,2025-12-31,True
1833197,SWIM,2021-04-23,20902.0,SWIM,3089.0,2024-12-31,2025-12-31,True
2028293,RAIN,2021-04-23,26038.0,RAIN,3599.0,2025-01-02,2025-12-31,True
1630627,TMCI,2021-04-23,21105.0,TMCI,3841.0,2024-12-31,2025-12-31,True
1828161,FTCI,2021-04-28,21051.0,FTCI,1711.0,2024-12-31,2025-12-31,True
1835068,NPCT,2021-04-28,20955.0,NPCT,6722.0,2024-12-31,2025-12-31,True
1832332,AVAH,2021-04-29,21026.0,AVAH,6021.0,2024-12-31,2025-12-31,True
1917599,EDR,2021-04-29,20923.0,EDR,7941.0,2024-12-31,2025-03-24,True
1759655,PRVA,2021-04-29,21087.0,PRVA,8099.0,2024-12-31,2025-12-31,True
932021,TUGCU,2021-04-29,,,,,,False
2074872,IACC,2021-04-30,,,,,,False
1785530,HOWL,2021-04-30,21060.0,HOWL,8731.0,2024-12-31,2025-12-31,True
2010930,ALF,2021-05-04,25394.0,ALF,7389.0,2024-12-31,2025-12-31,True
1275168,FSBC,2021-05-05,21294.0,FSBC,6022.0,2024-12-31,2025-12-31,True
1530979,HNST,2021-05-05,21118.0,HNST,5137.0,2024-12-31,2025-12-31,True
1815974,ANEB,2021-05-07,21269.0,ANEB,2834.0,2024-12-31,2025-12-31,True
1847590,BWMN,2021-05-07,21271.0,BWMN,8711.0,2024-12-31,2025-12-31,True
932021,OG,2021-05-07,,,,,,False
1823986,WDH,2021-05-07,21249.0,WDH,6411.0,2024-12-31,2025-12-31,True
1835963,GLBE,2021-05-12,21301.0,GLBE,7372.0,2024-12-31,2025-12-31,True
1830072,IPW,2021-05-12,21308.0,IPW,5719.0,2024-12-31,2025-12-31,True
1842731,SMWB,2021-05-12,21261.0,SMWB,7373.0,2024-12-31,2025-12-31,True
1402829,ORIAU,2021-05-13,,,,,,False
1668010,DBGI,2021-05-14,21280.0,DBGI,7389.0,2024-12-31,2025-12-31,True
1769768,EJH,2021-05-14,21288.0,EJH,7389.0,2024-12-31,2025-12-31,True
1831828,VERA,2021-05-14,21342.0,VERA,2834.0,2024-12-31,2025-12-31,True
1816172,JZXN,2021-05-18,21309.0,JZXN,4953.0,2024-12-31,2025-12-31,True
2080019,GIWWU,2021-05-19,,,,,,False
1843586,OTLY,2021-05-20,21324.0,OTLY,2099.0,2024-12-31,2025-12-31,True
1611052,PCOR,2021-05-20,21237.0,PCOR,7371.0,2024-12-31,2025-12-31,True
2089982,GFORU,2021-05-21,,,,,,False
2025401,FWAC,2021-05-25,,,,,,False
1580560,FLYW,2021-05-26,21122.0,FLYW,6099.0,2024-12-31,2025-12-31,True
1843181,NBXG,2021-05-26,21227.0,NBXG,8399.0,2024-12-31,2025-12-31,True
1841156,PAY,2021-05-26,21123.0,PAY,7372.0,2024-12-31,2025-12-31,True
1530950,PSPC.,2021-05-26,,,,,,False
1846576,FIGS,2021-05-27,21210.0,FIGS,2326.0,2024-12-31,2025-12-31,True
1847903,CNTA,2021-05-28,21278.0,CNTA,8731.0,2024-12-31,2025-12-31,True
1846832,DLO,2021-06-03,21533.0,DLO,7389.0,2024-12-31,2025-12-31,True
932021,GACQU,2021-06-09,,,,,,False
1884046,ISAA,2021-06-09,,,,,,False
1522540,MQ,2021-06-09,21345.0,MQ,7374.0,2024-12-31,2025-12-31,True
1600641,DIBS,2021-06-10,21529.0,DIBS,5961.0,2024-12-31,2025-12-31,True
1845257,LFST,2021-06-10,21348.0,LFST,8099.0,2024-12-31,2025-12-31,True
1845338,MNDY,2021-06-10,21571.0,MNDY,7373.0,2024-12-31,2025-12-31,True
1851003,ZETA,2021-06-10,21349.0,ZETA,7372.0,2024-12-31,2025-12-31,True
1817713,JANX,2021-06-11,21563.0,JANX,2834.0,2024-12-31,2025-12-31,True
1842827,BZ,2021-06-11,21525.0,BZ,6719.0,2024-12-31,2025-12-31,True
2077010,LAAAU,2021-06-11,,,,,,False
1829864,TASK,2021-06-11,21350.0,TASK,7374.0,2024-12-31,2025-12-31,True
1677077,ALZN,2021-06-15,21513.0,ALZN,2834.0,2024-12-31,2025-12-31,True
2096900,DILAU,2021-06-15,,,,,,False
2074872,RONI.,2021-06-16,,,,,,False
1766478,AOMR,2021-06-17,21367.0,AOMR,6798.0,2024-12-31,2025-12-31,True
1558569,ISPC,2021-06-17,21562.0,ISPC,8731.0,2024-12-31,2025-12-31,True
1806952,LYEL,2021-06-17,21351.0,LYEL,8731.0,2024-12-31,2025-12-31,True
1838957,RERE,2021-06-18,21360.0,RERE,5999.0,2024-12-31,2025-12-31,True
2081043,ATAI,2021-06-18,21516.0,ATAI,6719.0,2024-12-31,2025-12-31,True
1850119,IPSC,2021-06-18,21560.0,IPSC,2834.0,2024-12-31,2025-12-31,True
1339005,FEMY,2021-06-18,21540.0,FEMY,3842.0,2024-12-31,2025-12-31,True
1838413,YMM,2021-06-22,21401.0,YMM,6799.0,2024-12-31,2025-12-31,True
1210677,FA,2021-06-23,21352.0,FA,8742.0,2024-12-31,2025-12-31,True
1569345,CXM,2021-06-23,21353.0,CXM,8742.0,2024-12-31,2025-12-31,True
1816815,BON,2021-06-24,21520.0,BON,2833.0,2024-12-31,2025-12-31,True
1516513,DOCS,2021-06-24,21357.0,DOCS,7371.0,2024-12-31,2025-12-31,True
2073928,FTVIU,2021-06-24,,,,,,False
1775194,GRVI,2021-06-24,,,,,,False
1826457,GLUE,2021-06-24,21543.0,GLUE,2836.0,2024-12-31,2025-12-31,True
1736243,ACXP,2021-06-25,21512.0,ACXP,2834.0,2024-12-31,2025-12-31,True
1850902,TKNO,2021-06-25,21586.0,TKNO,2835.0,2024-12-31,2025-12-31,True
1855129,GHRS,2021-06-25,21542.0,GHRS,2834.0,2024-12-31,2025-12-31,True
1853513,MCW,2021-06-25,21359.0,MCW,7539.0,2024-12-31,2025-12-31,True
1819559,WDI,2021-06-25,21424.0,WDI,6722.0,2024-12-31,2025-12-31,True
1854545,DDL,2021-06-29,21379.0,DDL,5961.0,2024-12-31,2025-12-31,True
1856314,YOU,2021-06-30,21372.0,YOU,7372.0,2024-12-31,2025-12-31,True
1235912,CVRX,2021-06-30,21527.0,CVRX,3842.0,2024-12-31,2025-12-31,True
1764757,DIDI,2021-06-30,,,,,,False
1565687,INTA,2021-06-30,21559.0,INTA,7371.0,2024-12-31,2025-12-31,True
1286139,LZ,2021-06-30,21564.0,LZ,8111.0,2024-12-31,2025-12-31,True
1859035,MCAFU,2021-06-30,,,,,,False
1807389,CPOP,2021-06-30,21526.0,CPOP,7999.0,2024-12-31,2025-12-31,True
1583708,S,2021-06-30,21415.0,S,7382.0,2024-12-31,2025-12-31,True
2077010,SHQAU,2021-06-30,,,,,,False
1657573,XMTR,2021-06-30,21593.0,XMTR,3599.0,2024-12-31,2025-12-31,True
1576885,ABOS,2021-07-01,21695.0,ABOS,2836.0,2024-12-31,2025-12-31,True
1850235,HBX,2021-07-01,,,,,,False
1853145,EVCM,2021-07-01,21713.0,EVCM,7372.0,2024-12-31,2025-12-31,True
1670076,FICVU,2021-07-01,,,,,,False
1854445,VRAR,2021-07-01,21786.0,VRAR,7371.0,2024-12-31,2025-12-31,True
1857154,DNUT,2021-07-01,21594.0,DNUT,2095.0,2024-12-31,2025-12-31,True
2096900,DRAYU,2021-07-01,,,,,,False
1792781,CURV,2021-07-01,21683.0,CURV,2389.0,2024-12-31,2025-12-31,True
1770236,MITQ,2021-07-08,21664.0,MITQ,3861.0,2024-12-31,2025-12-31,True
2076427,GLTA.,2021-07-09,,,,,,False
1810467,SNTG,2021-07-09,21770.0,SNTG,7389.0,2024-12-31,2025-12-31,True
1829635,RNAZ,2021-07-09,21760.0,RNAZ,5122.0,2024-12-31,2025-12-31,True
1847398,NECB,2021-07-13,21746.0,NECB,6029.0,2024-12-31,2025-12-31,True
1766140,UNCY,2021-07-13,21780.0,UNCY,2834.0,2024-12-31,2025-12-31,True
1837493,IINN,2021-07-14,21730.0,IINN,3841.0,2024-12-31,2025-12-31,True
2112446,JATT.,2021-07-14,,,,,,False
1845799,CULL,2021-07-15,,,,,,False
1476204,PECO,2021-07-15,21597.0,PECO,6798.0,2024-12-31,2025-12-31,True
1380106,RPID,2021-07-15,21761.0,RPID,3559.0,2024-12-31,2025-12-31,True
1534969,SERA,2021-07-15,21763.0,SERA,8734.0,2024-12-31,2025-12-31,True
1531177,SGHT,2021-07-15,21764.0,SGHT,3841.0,2024-12-31,2025-12-31,True
1849466,TCBS,2021-07-15,21775.0,TCBS,6712.0,2024-12-31,2025-12-31,True
2087087,BSAQ.,2021-07-16,,,,,,False
1855747,BLND,2021-07-16,21624.0,BLND,6162.0,2024-12-31,2025-12-31,True
1761918,ERAS,2021-07-16,21599.0,ERAS,8731.0,2024-12-31,2025-12-31,True
1829667,RGC,2021-07-16,21758.0,RGC,2833.0,2024-12-31,2025-12-31,True
1849853,STVN,2021-07-16,21694.0,STVN,6719.0,2024-12-31,2025-12-31,True
2043630,APACU,2021-07-16,,,,,,False
1783328,TCRX,2021-07-16,21778.0,TCRX,8731.0,2024-12-31,2025-12-31,True
2096900,CLAYU,2021-07-20,,,,,,False
1828673,HCWB,2021-07-20,21721.0,HCWB,2836.0,2024-12-31,2025-12-31,True
2091024,TRTL.,2021-07-20,,,,,,False
1625641,LAW,2021-07-21,21601.0,LAW,7371.0,2024-12-31,2025-12-31,True
1432133,KLTR,2021-07-21,21737.0,KLTR,7372.0,2024-12-31,2025-12-31,True
1855509,VEEE,2021-07-21,21782.0,VEEE,6531.0,2024-12-31,2025-12-31,True
1793663,VTEX,2021-07-21,21691.0,VTEX,7372.0,2024-12-31,2025-12-31,True
1672688,ABSI,2021-07-22,21604.0,ABSI,8731.0,2024-12-31,2025-12-31,True
1639825,BASE,2021-07-22,21701.0,BASE,7371.0,2024-12-31,2025-09-24,True
1849253,RYAN,2021-07-22,21605.0,RYAN,6411.0,2024-12-31,2025-12-31,True
1836934,ZENV,2021-07-22,21788.0,ZENV,7372.0,2024-12-31,2025-12-31,True
1854139,ZVIA,2021-07-22,21686.0,ZVIA,7389.0,2024-12-31,2025-12-31,True
1619856,CRBU,2021-07-23,21707.0,CRBU,2836.0,2024-12-31,2025-12-31,True
1856525,CNM,2021-07-23,21607.0,CNM,5099.0,2024-12-31,2025-12-31,True
1831915,CTKB,2021-07-23,21606.0,CTKB,3826.0,2024-12-31,2025-12-31,True
1839799,GAMB,2021-07-23,21716.0,GAMB,7999.0,2024-12-31,2025-12-31,True
1840706,SOPH,2021-07-23,21771.0,SOPH,7374.0,2024-12-31,2025-12-31,True
1802156,XPOF,2021-07-23,21685.0,XPOF,7991.0,2024-12-31,2025-12-31,True
1967621,ALPAU,2021-07-27,,,,,,False
1841387,CADL,2021-07-27,21705.0,CADL,8731.0,2024-12-31,2025-12-31,True
1967621,APTMU,2021-07-28,,,,,,False
1562088,DUOL,2021-07-28,21614.0,DUOL,7389.0,2024-12-31,2025-12-31,True
1564408,SNPO,2021-07-28,,,,,,False
1820378,TBLD,2021-07-28,21773.0,TBLD,6733.0,2024-12-31,2025-12-31,True
1846235,IMAQU,2021-07-29,,,,,,False
2107724,MTAL.,2021-07-29,,,,,,False
1861560,NUVL,2021-07-29,21747.0,NUVL,8069.0,2024-12-31,2025-12-31,True
1739410,RLYB,2021-07-29,21759.0,RLYB,2834.0,2024-12-31,2025-12-31,True
1851112,RSKD,2021-07-29,21693.0,RSKD,7375.0,2024-12-31,2025-12-31,True
1783879,HOOD,2021-07-29,21723.0,HOOD,6211.0,2024-12-31,2025-12-31,True
